"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","image[0].url","fuel_type","transmission","custom_label_0"
"33747","2018","Holden","Captiva","2018 Holden Captiva LTZ 2.2D AWD 7 Seater AUTO 2.2L TURBO DIESEL (NZ NEW)","SUV","4WD","103220","KM","https://www.4guys.co.nz/vehicle-details?id=3957352","2018 Holden Captiva LTZ 2.2D AWD 7 Seater AUTO 2.2L TURBO DIESEL (NZ NEW)","15800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113735&w=500&h=375&l=true","Diesel","Automatic","Under $20k"
"33742","2020","Great Wall","Steed","2020 Great Wall Steed 2.4L D/CAB 2WD 5SPD MANUAL (NZ NEW)","Other","","31165","KM","https://www.4guys.co.nz/vehicle-details?id=3958439","2020 Great Wall Steed 2.4L D/CAB 2WD 5SPD MANUAL (NZ NEW)","19800 NZD","USED","Red","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96922108&w=500&h=375&l=true","Petrol","Manual","Under $20k"
"33750","2018","MINI","Countryman","2018 MINI Countryman JCW 4WD 2.0L AUTO 2.0L TURBO 5 DOOR","Hatchback","4WD","57780","KM","https://www.4guys.co.nz/vehicle-details?id=3958442","2018 MINI Countryman JCW 4WD 2.0L AUTO 2.0L TURBO 5 DOOR","32800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96922172&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33754","2020","Nissan","X-Trail","2020 Nissan X-Trail ST-L 7 SEATER 2.5L AUTO 5 DOOR 2WD (NZ NEW)","SUV","","59100","KM","https://www.4guys.co.nz/vehicle-details?id=3960538","2020 Nissan X-Trail ST-L 7 SEATER 2.5L AUTO 5 DOOR 2WD (NZ NEW)","26800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97769346&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33755","2007","Holden","Commodore","2007 Holden Commodore VZ SV6 UTILITY AUTO 3.6L S/CAB CANOPY","Other","","189000","KM","https://www.4guys.co.nz/vehicle-details?id=3961943","2007 Holden Commodore VZ SV6 UTILITY AUTO 3.6L S/CAB CANOPY","15800 NZD","USED","Orange","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97572802&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33757","2016","Mazda","Axela","2016 Mazda Axela 1.6L SEDAN (FACELIFT) 5SPD MANUAL","Sedan","","79480","KM","https://www.4guys.co.nz/vehicle-details?id=3962109","2016 Mazda Axela 1.6L SEDAN (FACELIFT) 5SPD MANUAL","15800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97112552&w=500&h=375&l=true","Petrol","Manual","Under $20k"
"33759","2022","Audi","RS4","2022 Audi RS4 AVANT 450HP AUTO 2.9L TWIN TURBO (NZ NEW)","Other","","45634","KM","https://www.4guys.co.nz/vehicle-details?id=3964187","2022 Audi RS4 AVANT 450HP AUTO 2.9L TWIN TURBO (NZ NEW)","109800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113875&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33756","2014","Ford","Ranger","2014 Ford Ranger XL D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","Other","","245750","KM","https://www.4guys.co.nz/vehicle-details?id=3965528","2014 Ford Ranger XL D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","16800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97572937&w=500&h=375&l=true","Diesel","Automatic","Under $20k"
"33761","2017","Nissan","X-Trail","2017 Nissan X-Trail 20X 4WD AUTO 2.0L 5 DOOR","SUV","","78756","KM","https://www.4guys.co.nz/vehicle-details?id=3965529","2017 Nissan X-Trail 20X 4WD AUTO 2.0L 5 DOOR","18800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97983029&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33762","2019","LDV","T60","2019 LDV T60 LUXURY 4WD D/CAB AUTO 2.8L TURBO DIESEL","Other","4WD","84438","KM","https://www.4guys.co.nz/vehicle-details?id=3965530","2019 LDV T60 LUXURY 4WD D/CAB AUTO 2.8L TURBO DIESEL","26800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573396&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33767","2023","Toyota","RAV4","2023 Toyota RAV4 2.5L LIMITED HYBRID (NZ NEW) AUTO 5 DOOR 4WD","SUV","4WD","45264","KM","https://www.4guys.co.nz/vehicle-details?id=3965532","2023 Toyota RAV4 2.5L LIMITED HYBRID (NZ NEW) AUTO 5 DOOR 4WD","54800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97308039&w=500&h=375&l=true","Hybrid","Automatic","$40k-$80k"
"33772","2021","Ford","Ranger","2021 Ford Ranger WILDTRAK 3.2L 4X4 AUTO 3.2L TURBO DIESEL (NZ NEW)","Other","4WD","127480","KM","https://www.4guys.co.nz/vehicle-details?id=3966793","2021 Ford Ranger WILDTRAK 3.2L 4X4 AUTO 3.2L TURBO DIESEL (NZ NEW)","39800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97770655&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33773","2007","Holden","Commodore","2007 Holden Commodore SS-V 6.0L AUTO V8 SEDAN","Sedan","","226825","KM","https://www.4guys.co.nz/vehicle-details?id=3967772","2007 Holden Commodore SS-V 6.0L AUTO V8 SEDAN","24800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97181836&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33769","2017","Volkswagen","Tiguan","2017 Volkswagen Tiguan HIGHLINE 4MOTION AUTO 2.0L TSI TURBO 4WD 5 DOOR (NZ NEW)","SUV","4WD","128446","KM","https://www.4guys.co.nz/vehicle-details?id=3969155","2017 Volkswagen Tiguan HIGHLINE 4MOTION AUTO 2.0L TSI TURBO 4WD 5 DOOR (NZ NEW)","18950 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573825&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33779","2014","Mitsubishi","Lancer","2014 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","Sedan","","100899","KM","https://www.4guys.co.nz/vehicle-details?id=3970047","2014 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","15800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97771443&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33780","2020","Mazda","3","2020 Mazda 3 20S L PKG HATCH BACK AUTO 2.0L 5 DOOR","Hatchback","","23520","KM","https://www.4guys.co.nz/vehicle-details?id=3970502","2020 Mazda 3 20S L PKG HATCH BACK AUTO 2.0L 5 DOOR","32950 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97319878&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33775","2011","Nissan","Juke","2011 Nissan Juke ST 1.5L AUTO 1.5L 5 DOOR HATCHBACK","Hatchback","","126226","KM","https://www.4guys.co.nz/vehicle-details?id=3971141","2011 Nissan Juke ST 1.5L AUTO 1.5L 5 DOOR HATCHBACK","8900 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97769665&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33785","2018","Holden","Captiva","2018 Holden Captiva LTZ 7 3.0L 4WD 7 SEATER AUTO 5 DOOR LWB","SUV","4WD","95267","KM","https://www.4guys.co.nz/vehicle-details?id=3971142","2018 Holden Captiva LTZ 7 3.0L 4WD 7 SEATER AUTO 5 DOOR LWB","19800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97770216&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33786","2021","Ford","Ranger","2021 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","Other","","132012","KM","https://www.4guys.co.nz/vehicle-details?id=3971143","2021 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","29800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573434&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33788","2019","Mazda","6","2019 Mazda 6 GSX 2.5L AUTO SEDAN (NZ NEW)","Sedan","","127165","KM","https://www.4guys.co.nz/vehicle-details?id=3972746","2019 Mazda 6 GSX 2.5L AUTO SEDAN (NZ NEW)","19800 NZD","USED","Red","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573049&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33789","2016","Holden","Captiva","2016 Holden Captiva LT 3.0L 4WD 7 SEATER AUTO 5 DOOR (NZ NEW)","SUV","4WD","110095","KM","https://www.4guys.co.nz/vehicle-details?id=3972747","2016 Holden Captiva LT 3.0L 4WD 7 SEATER AUTO 5 DOOR (NZ NEW)","16800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97308735&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33790","2019","Ford","Ranger","2019 Ford Ranger XLT 4X4 D/CAB AUTO 3.2L TURBO DIESEL","Other","4WD","87785","KM","https://www.4guys.co.nz/vehicle-details?id=3973116","2019 Ford Ranger XLT 4X4 D/CAB AUTO 3.2L TURBO DIESEL","35800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97769258&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33792","2014","Toyota","Aqua","2014 Toyota Aqua S 1.5L HYBRID AUTO 5 DOOR","Hatchback","","88748","KM","https://www.4guys.co.nz/vehicle-details?id=3973822","2014 Toyota Aqua S 1.5L HYBRID AUTO 5 DOOR","12800 NZD","USED","Purple","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97771564&w=500&h=375&l=true","Hybrid","Automatic","Under $20k"
"33795","2015","Mitsubishi","Lancer","2015 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","Sedan","","41380","KM","https://www.4guys.co.nz/vehicle-details?id=3980582","2015 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","19800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97981624&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33796","2022","Ford","Ranger","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","Other","","70642","KM","https://www.4guys.co.nz/vehicle-details?id=3980583","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","32800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97981797&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33797","2022","Ford","Ranger","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","Other","","60732","KM","https://www.4guys.co.nz/vehicle-details?id=3980584","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","33800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97427482&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33798","2022","Ford","Ranger","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","Other","","75090","KM","https://www.4guys.co.nz/vehicle-details?id=3980585","2022 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO (10SPD) 2.0L BI-TURBO DIESEL","32800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97769443&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33799","2022","Hyundai","Kona","2022 Hyundai Kona ELITE 1.6T AWD AUTOI 1.6L TURBO 5 DOOR (NZ NEW)","Hatchback","4WD","57262","KM","https://www.4guys.co.nz/vehicle-details?id=3980586","2022 Hyundai Kona ELITE 1.6T AWD AUTOI 1.6L TURBO 5 DOOR (NZ NEW)","27800 NZD","USED","Red","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97771112&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33800","2015","Mercedes-Benz","A 45","2015 Mercedes-Benz A 45 AMG A-CLASS AUTO 2.0L TURBO 5 DOOR 4WD","Hatchback","","50215","KM","https://www.4guys.co.nz/vehicle-details?id=3981147","2015 Mercedes-Benz A 45 AMG A-CLASS AUTO 2.0L TURBO 5 DOOR 4WD","29950 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97442886&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33801","2017","Audi","S3","2017 Audi S3 2.0T QUATTRO SEDAN AUTO 4 DOOR","Sedan","","50300","KM","https://www.4guys.co.nz/vehicle-details?id=3981148","2017 Audi S3 2.0T QUATTRO SEDAN AUTO 4 DOOR","34800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97442903&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33802","2016","Audi","S3","2016 Audi S3 2.0T QUATTRO SPORTBACK AUTO 2.0L TURBO 5 DOOR 4WD","Hatchback","","37420","KM","https://www.4guys.co.nz/vehicle-details?id=3981149","2016 Audi S3 2.0T QUATTRO SPORTBACK AUTO 2.0L TURBO 5 DOOR 4WD","34800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97442938&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33805","2014","BMW","116i","2014 BMW 116i M SPORT HATCH BACK (FACELIFT) AUTO 1.6L 5 DOOR","Hatchback","","56935","KM","https://www.4guys.co.nz/vehicle-details?id=3982508","2014 BMW 116i M SPORT HATCH BACK (FACELIFT) AUTO 1.6L 5 DOOR","13800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97770355&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33809","2018","Mercedes-Benz","A 45","2018 Mercedes-Benz A 45 AMG A-CLASS AUTO 2.0L TURBO 5 DOOR","Hatchback","","36862","KM","https://www.4guys.co.nz/vehicle-details?id=3982509","2018 Mercedes-Benz A 45 AMG A-CLASS AUTO 2.0L TURBO 5 DOOR","38600 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97494518&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33811","2019","Chevrolet","Corvette","2019 Chevrolet Corvette C7 Z51 3LT GRAND SPORT AUTO 6.2L V8 (470hp) COUPE","Coupe","","29096","KM","https://www.4guys.co.nz/vehicle-details?id=3983077","2019 Chevrolet Corvette C7 Z51 3LT GRAND SPORT AUTO 6.2L V8 (470hp) COUPE","129800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97572723&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33791","2021","Hyundai","Tucson","2021 Hyundai Tucson ELITE MPI 2.0L (NZ NEW) AUTO 5 DOOR","SUV","","36647","KM","https://www.4guys.co.nz/vehicle-details?id=3983083","2021 Hyundai Tucson ELITE MPI 2.0L (NZ NEW) AUTO 5 DOOR","32800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97738333&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33810","2017","Toyota","C-HR","2017 Toyota C-HR G 1.8L HYBRID AUTO 5 DOOR 2WD","SUV","","72377","KM","https://www.4guys.co.nz/vehicle-details?id=3983085","2017 Toyota C-HR G 1.8L HYBRID AUTO 5 DOOR 2WD","24800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97499268&w=500&h=375&l=true","Hybrid","Automatic","$20k-$40k"
"33758","2011","Kia","Optima","2011 Kia Optima EX 2.4L (FACELIFT) AUTO SEDAN","Sedan","","129000","KM","https://www.4guys.co.nz/vehicle-details?id=3983217","2011 Kia Optima EX 2.4L (FACELIFT) AUTO SEDAN","13800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97771660&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33807","2022","Mitsubishi","Outlander","2022 Mitsubishi Outlander VRX 2.5L 7 SEATER AUTO 5 DOOR 4WD 9NZ NEW)","SUV","4WD","62116","KM","https://www.4guys.co.nz/vehicle-details?id=3983219","2022 Mitsubishi Outlander VRX 2.5L 7 SEATER AUTO 5 DOOR 4WD 9NZ NEW)","38950 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982219&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33812","2021","Mitsubishi","Outlander","2021 Mitsubishi Outlander LS 2.4L 7 SEATER (NZ NEW) AUTO 5 DOOR 2WD","SUV","","93050","KM","https://www.4guys.co.nz/vehicle-details?id=3983220","2021 Mitsubishi Outlander LS 2.4L 7 SEATER (NZ NEW) AUTO 5 DOOR 2WD","24800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97499890&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33813","2016","Chevrolet","Camaro","2016 Chevrolet Camaro 2SS COUPE (2016) AUTO 6.2L V8 (455hp) COUPE","Coupe","","31340","KM","https://www.4guys.co.nz/vehicle-details?id=3985522","2016 Chevrolet Camaro 2SS COUPE (2016) AUTO 6.2L V8 (455hp) COUPE","72800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97770797&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33563","2023","Hyundai","Santa Fe","2023 Hyundai Santa Fe LIMITED 7 SEATER (NZ NEW) AUTO 2.2L TURBO DIESEL","SUV","","26140","KM","https://www.4guys.co.nz/vehicle-details?id=3986180","2023 Hyundai Santa Fe LIMITED 7 SEATER (NZ NEW) AUTO 2.2L TURBO DIESEL","59800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97611518&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33815","2016","Mercedes-Benz","GLA 45","2016 Mercedes-Benz GLA 45 AMG 4Matic AUTO 2.0L TURBO 5 DOOR 4WD","SUV","","54693","KM","https://www.4guys.co.nz/vehicle-details?id=3988462","2016 Mercedes-Benz GLA 45 AMG 4Matic AUTO 2.0L TURBO 5 DOOR 4WD","32800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97710123&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33817","2014","Ford","Ranger","2014 Ford Ranger XL C/CAB FLATDECK 4X4 6SPD MANUAL 3.2L TURBO DIESEL (NZ NEW)","Other","4WD","136158","KM","https://www.4guys.co.nz/vehicle-details?id=3990061","2014 Ford Ranger XL C/CAB FLATDECK 4X4 6SPD MANUAL 3.2L TURBO DIESEL (NZ NEW)","24800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982080&w=500&h=375&l=true","Diesel","Manual","$20k-$40k"
"33819","2007","Holden","Commodore","2007 Holden Commodore VE SV6 AUTO 3.6L SEDAN (NZ NEW)","Sedan","","168800","KM","https://www.4guys.co.nz/vehicle-details?id=3990062","2007 Holden Commodore VE SV6 AUTO 3.6L SEDAN (NZ NEW)","15900 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97770417&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33823","2020","Holden","Acadia","2020 Holden Acadia LT 7 SEATER (NZ NEW) AUTO 3.6L 5 DOOR 4WD","SUV","","83258","KM","https://www.4guys.co.nz/vehicle-details?id=3990366","2020 Holden Acadia LT 7 SEATER (NZ NEW) AUTO 3.6L 5 DOOR 4WD","28950 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97983507&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33825","2019","Holden","Commodore","2019 Holden Commodore LT WAGON AUTO 2.0L TURBO (NZ NEW)","Other","","95800","KM","https://www.4guys.co.nz/vehicle-details?id=3990368","2019 Holden Commodore LT WAGON AUTO 2.0L TURBO (NZ NEW)","22800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97738672&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33826","2020","Ford","F150","2020 Ford F150 SHELBY SUPERSNAKE 4WD (770HP) AUTO 5.0L V8 S/C REGULAR CAB (LH STEER)","Other","","28894","KM","https://www.4guys.co.nz/vehicle-details?id=3993460","2020 Ford F150 SHELBY SUPERSNAKE 4WD (770HP) AUTO 5.0L V8 S/C REGULAR CAB (LH STEER)","169800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97983874&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33832","2020","Dodge","Challenger","2020 Dodge Challenger R/T SCATPACK WIDEBODY AUTO 6.4L V8 (485hp) COUPE","Coupe","","22182","KM","https://www.4guys.co.nz/vehicle-details?id=3993461","2020 Dodge Challenger R/T SCATPACK WIDEBODY AUTO 6.4L V8 (485hp) COUPE","109800 NZD","USED","Indigo Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97981439&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33818","2009","Nissan","X-Trail","2009 Nissan X-Trail 20X 4WD AUTO 2.0L 5 DOOR","SUV","4WD","150134","KM","https://www.4guys.co.nz/vehicle-details?id=3993485","2009 Nissan X-Trail 20X 4WD AUTO 2.0L 5 DOOR","11600 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97808214&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33827","2022","Mitsubishi","Triton","2022 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","Other","","97080","KM","https://www.4guys.co.nz/vehicle-details?id=3993487","2022 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","32800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982123&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33828","2018","Jeep","Wrangler","2018 Jeep Wrangler SPORT UNLIMTED AUTO 3.6L 5 DOOR 4WD (NZ NEW)","SUV","4WD","51920","KM","https://www.4guys.co.nz/vehicle-details?id=3993488","2018 Jeep Wrangler SPORT UNLIMTED AUTO 3.6L 5 DOOR 4WD (NZ NEW)","44800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982533&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33829","2021","Renault","Koleos","2021 Renault Koleos INTENS SPORT 4WD AUTO 2.5L 5 DOOR (NZ NEW)","SUV","4WD","55700","KM","https://www.4guys.co.nz/vehicle-details?id=3993489","2021 Renault Koleos INTENS SPORT 4WD AUTO 2.5L 5 DOOR (NZ NEW)","32800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97981718&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
