"vehicle_id","title","description","url","make","model","year","mileage.value","mileage.unit","image_link","transmission","body_style","drivetrain","price","exterior_color","state_of_vehicle","fuel_type","sale_price","availability","vehicle_type","address.addr1","address.city","address.region","address.country","latitude","longitude","dealer_name"
"33525","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD (NZ New)","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3873885","Mitsubishi","Outlander","2024","57845","KM","https://data.autoplay.co.nz/image.ashx?id=94889837&w=800&h=600&l=true","Automatic","SUV","4X4","44800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33536","2016 Audi A6 2.0Tfsi Quattro S Line Auto 2.0L Turbo Sedan 4WD","2016 Audi A6 2.0Tfsi Quattro S Line Auto 2.0L Turbo Sedan 4WD","https://www.4guys.co.nz/vehicle-details?id=3878062","Audi","A6","2016","34798","KM","https://data.autoplay.co.nz/image.ashx?id=95960966&w=800&h=600&l=true","Automatic","SEDAN","4X4","29800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33537","2016 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan (Facelift)","2016 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan (Facelift)","https://www.4guys.co.nz/vehicle-details?id=3878403","Mitsubishi","Lancer","2016","96136","KM","https://data.autoplay.co.nz/image.ashx?id=95044757&w=800&h=600&l=true","Automatic","SEDAN","","17800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33558","2018 Mitsubishi Triton Glx 4WD X/Cab Auto 2.4L Turbo Diesel (NZ New)","2018 Mitsubishi Triton Glx 4WD X/Cab Auto 2.4L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3889479","Mitsubishi","Triton","2018","103817","KM","https://data.autoplay.co.nz/image.ashx?id=95618858&w=800&h=600&l=true","Automatic","OTHER","4X4","29800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33559","2018 Toyota Land Cruiser Lx 4.5Td 4WD 5Spd Manual 4.5L V8 Turbo Diesel F/Deck","2018 Toyota Land Cruiser Lx 4.5Td 4WD 5Spd Manual 4.5L V8 Turbo Diesel F/Deck","https://www.4guys.co.nz/vehicle-details?id=3889480","Toyota","Land Cruiser","2018","62000","KM","https://data.autoplay.co.nz/image.ashx?id=95279168&w=800&h=600&l=true","Manual","OTHER","4X4","109800 NZD","White","Used","DIESEL","104800 NZD","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33575","2017 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","2017 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3893180","Mitsubishi","Lancer","2017","49940","KM","https://data.autoplay.co.nz/image.ashx?id=95619111&w=800&h=600&l=true","Automatic","SEDAN","","21800 NZD","Red","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33579","2022 Kia Sportage Urban Lx+ (NZ New) Auto 2.0L 5 Door 2WD","2022 Kia Sportage Urban Lx+ (NZ New) Auto 2.0L 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3893184","Kia","Sportage","2022","50854","KM","https://data.autoplay.co.nz/image.ashx?id=95194279&w=800&h=600&l=true","Automatic","SUV","","36800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33582","2016 Porsche Macan 4WD Auto 2.0L Turbo 5 Door","2016 Porsche Macan 4WD Auto 2.0L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3893782","Porsche","Macan","2016","66140","KM","https://data.autoplay.co.nz/image.ashx?id=96922556&w=800&h=600&l=true","Automatic","SUV","4X4","35800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33583","2014 Audi A6 2.8Fsi Quattro S-Line Sedan Auto 4 Door 4WD","2014 Audi A6 2.8Fsi Quattro S-Line Sedan Auto 4 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3893783","Audi","A6","2014","49940","KM","https://data.autoplay.co.nz/image.ashx?id=97113976&w=800&h=600&l=true","Automatic","SEDAN","4X4","23800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33587","2024 Kia Carnival Ex 2.2L 8 Seater Coach Auto 2.2L Turbo Diesel (Facelift)","2024 Kia Carnival Ex 2.2L 8 Seater Coach Auto 2.2L Turbo Diesel (Facelift)","https://www.4guys.co.nz/vehicle-details?id=3895093","Kia","Carnival","2024","68789","KM","https://data.autoplay.co.nz/image.ashx?id=95406826&w=800&h=600&l=true","Automatic","VAN","","46800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33599","2019 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","2019 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3898683","Mitsubishi","Triton","2019","51780","KM","https://data.autoplay.co.nz/image.ashx?id=95960535&w=800&h=600&l=true","Automatic","OTHER","","30950 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33596","2015 Holden Astra Gtc Sport Auto 1.6L Turbo 5 Door (NZ New)","2015 Holden Astra Gtc Sport Auto 1.6L Turbo 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3900801","Holden","Astra","2015","84000","KM","https://data.autoplay.co.nz/image.ashx?id=95618828&w=800&h=600&l=true","Automatic","HATCHBACK","","12800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33592","2009 Holden Commodore Ve SS (NZ New) Auto 6.0L V8 Sedan","2009 Holden Commodore Ve SS (NZ New) Auto 6.0L V8 Sedan","https://www.4guys.co.nz/vehicle-details?id=3903196","Holden","Commodore","2009","101050","KM","https://data.autoplay.co.nz/image.ashx?id=95960928&w=800&h=600&l=true","Automatic","SEDAN","","29950 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33613","2020 Dodge Challenger R/T Scatpack Widebody Auto 6.4L V8 (485hp) Shaker Coupe","2020 Dodge Challenger R/T Scatpack Widebody Auto 6.4L V8 (485hp) Shaker Coupe","https://www.4guys.co.nz/vehicle-details?id=3905880","Dodge","Challenger","2020","16582","KM","https://data.autoplay.co.nz/image.ashx?id=95618797&w=800&h=600&l=true","Automatic","COUPE","","119800 NZD","Gold Rush","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33614","2020 Toyota Corolla Wxb Touring Auto 1.8L 5 Door","2020 Toyota Corolla Wxb Touring Auto 1.8L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3905886","Toyota","Corolla","2020","39522","KM","https://data.autoplay.co.nz/image.ashx?id=95619460&w=800&h=600&l=true","Automatic","HATCHBACK","","29800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33616","2022 Ford Everest Sport 7Sts Auto (10Spd) 2.0L Twin Turbo Diesel 4WD","2022 Ford Everest Sport 7Sts Auto (10Spd) 2.0L Twin Turbo Diesel 4WD","https://www.4guys.co.nz/vehicle-details?id=3907144","Ford","Everest","2022","60120","KM","https://data.autoplay.co.nz/image.ashx?id=95960415&w=800&h=600&l=true","Automatic","SUV","4X4","49800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33624","2020 Dodge Charger R/T Scat Pack Widebody Auto 6.4L V8 (485hp) Sedan","2020 Dodge Charger R/T Scat Pack Widebody Auto 6.4L V8 (485hp) Sedan","https://www.4guys.co.nz/vehicle-details?id=3912842","Dodge","Charger","2020","39701","KM","https://data.autoplay.co.nz/image.ashx?id=96260899&w=800&h=600&l=true","Automatic","SEDAN","","99800 NZD","Hellraisin","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33627","2018 Dodge Challenger Hellcat Widebody Auto 6.2L V8 (707Hp) Coupe","2018 Dodge Challenger Hellcat Widebody Auto 6.2L V8 (707Hp) Coupe","https://www.4guys.co.nz/vehicle-details?id=3912843","Dodge","Challenger","2018","20485","KM","https://data.autoplay.co.nz/image.ashx?id=95757370&w=800&h=600&l=true","Automatic","COUPE","","144800 NZD","Destroyer Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33630","2019 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","2019 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3912854","Ford","Ranger","2019","127592","KM","https://data.autoplay.co.nz/image.ashx?id=96324201&w=800&h=600&l=true","Automatic","OTHER","","30800 NZD","Silver","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33634","2020 Dodge Challenger Hellcat Redeye (797Hp) Auto 6.2L V8 Supercharged Coupe","2020 Dodge Challenger Hellcat Redeye (797Hp) Auto 6.2L V8 Supercharged Coupe","https://www.4guys.co.nz/vehicle-details?id=3912912","Dodge","Challenger","2020","9619","KM","https://data.autoplay.co.nz/image.ashx?id=95757017&w=800&h=600&l=true","Automatic","COUPE","","179800 NZD","Pitch Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33635","2017 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan (Facelift)","2017 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan (Facelift)","https://www.4guys.co.nz/vehicle-details?id=3914363","Mitsubishi","Lancer","2017","102140","KM","https://data.autoplay.co.nz/image.ashx?id=97071692&w=800&h=600&l=true","Automatic","SEDAN","","16800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33636","2019 Mazda Bt-50 Gsx Double Cab 2WD Auto 3.2L Turbo Diesel (NZ New)","2019 Mazda Bt-50 Gsx Double Cab 2WD Auto 3.2L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3914364","Mazda","BT-50","2019","54000","KM","https://data.autoplay.co.nz/image.ashx?id=95960814&w=800&h=600&l=true","Automatic","OTHER","","34800 NZD","Black","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33639","2023 Mazda Cx-8 25S Exclusive Mode Auto 2.5L 7 Seater","2023 Mazda Cx-8 25S Exclusive Mode Auto 2.5L 7 Seater","https://www.4guys.co.nz/vehicle-details?id=3916301","Mazda","CX-8","2023","7432","KM","https://data.autoplay.co.nz/image.ashx?id=96921737&w=800&h=600&l=true","Automatic","SUV","","46800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33640","2021 Mazda Cx-8 25S Black Tone Edition Auto 2.5L 5 Door 7 Seater 2WD","2021 Mazda Cx-8 25S Black Tone Edition Auto 2.5L 5 Door 7 Seater 2WD","https://www.4guys.co.nz/vehicle-details?id=3918253","Mazda","CX-8","2021","28952","KM","https://data.autoplay.co.nz/image.ashx?id=96921064&w=800&h=600&l=true","Automatic","SUV","","39800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33642","2024 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","2024 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3918254","MG","5","2024","41405","KM","https://data.autoplay.co.nz/image.ashx?id=96323900&w=800&h=600&l=true","Automatic","SUV","","23800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33657","2015 Toyota Aqua X-Urban Hybrid Auto 1.5L 5 Door 2WD","2015 Toyota Aqua X-Urban Hybrid Auto 1.5L 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3923879","Toyota","Aqua","2015","58583","KM","https://data.autoplay.co.nz/image.ashx?id=97573770&w=800&h=600&l=true","Automatic","HATCHBACK","","17800 NZD","Green","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33664","2018 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","2018 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3927206","Ford","Ranger","2018","105470","KM","https://data.autoplay.co.nz/image.ashx?id=96539339&w=800&h=600&l=true","Automatic","OTHER","","29800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33666","2017 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","2017 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3927207","Ford","Ranger","2017","117100","KM","https://data.autoplay.co.nz/image.ashx?id=96714798&w=800&h=600&l=true","Automatic","OTHER","","27800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33669","2021 Hyundai Palisade Elite 8 Seater Auto 2.2L Turbo Diesel 4WD (NZ New)","2021 Hyundai Palisade Elite 8 Seater Auto 2.2L Turbo Diesel 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3927954","Hyundai","Palisade","2021","62260","KM","https://data.autoplay.co.nz/image.ashx?id=96135171&w=800&h=600&l=true","Automatic","SUV","4X4","54800 NZD","Blue","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33672","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3927957","Mitsubishi","Triton","2022","112845","KM","https://data.autoplay.co.nz/image.ashx?id=96878809&w=800&h=600&l=true","Automatic","OTHER","","29800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33665","2017 Ford Ranger Xlt 4X4 D/Cab Auto 3.2L Turbo Diesel (NZ New)","2017 Ford Ranger Xlt 4X4 D/Cab Auto 3.2L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3928539","Ford","Ranger","2017","137422","KM","https://data.autoplay.co.nz/image.ashx?id=96324209&w=800&h=600&l=true","Automatic","OTHER","4X4","31800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33656","2008 Lexus Is F 5.0L V8 Auto Sedan","2008 Lexus Is F 5.0L V8 Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3929739","Lexus","IS F","2008","107456","KM","https://data.autoplay.co.nz/image.ashx?id=96715567&w=800&h=600&l=true","Automatic","SEDAN","","34800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33676","2024 Subaru Brz S Sti Aero Coupe Auto 2.4L","2024 Subaru Brz S Sti Aero Coupe Auto 2.4L","https://www.4guys.co.nz/vehicle-details?id=3930722","Subaru","BRZ","2024","7140","KM","https://data.autoplay.co.nz/image.ashx?id=97307975&w=800&h=600&l=true","Automatic","COUPE","","49800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33678","2020 Toyota Commuter Hiace Gl Super Long 14 Seater Auto 2.7L 4 Door 2WD","2020 Toyota Commuter Hiace Gl Super Long 14 Seater Auto 2.7L 4 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3930723","Toyota","Commuter","2020","3745","KM","https://data.autoplay.co.nz/image.ashx?id=96077752&w=800&h=600&l=true","Automatic","VAN","","59800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33699","2020 Ford Mustang Roush Stage 3 (NZ New) Auto Coupe 50L V8 S/C 700Hp (Rh Steer-NZ New)","2020 Ford Mustang Roush Stage 3 (NZ New) Auto Coupe 50L V8 S/C 700Hp (Rh Steer-NZ New)","https://www.4guys.co.nz/vehicle-details?id=3935912","Ford","Mustang","2020","18982","KM","https://data.autoplay.co.nz/image.ashx?id=96323040&w=800&h=600&l=true","Automatic","COUPE","","79800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33691","2015 Subaru Levorg 1.6L Turbo AWD Auto 5 Door","2015 Subaru Levorg 1.6L Turbo AWD Auto 5 Door","https://www.4guys.co.nz/vehicle-details?id=3936756","Subaru","Levorg","2015","162158","KM","https://data.autoplay.co.nz/image.ashx?id=97113081&w=800&h=600&l=true","Automatic","OTHER","AWD","15800 NZD","Blue","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33703","2020 Bmw X5 X Drive 50i M Sport Auto 4.4L V8 Twin Turbo 4WD 5 Door","2020 Bmw X5 X Drive 50i M Sport Auto 4.4L V8 Twin Turbo 4WD 5 Door","https://www.4guys.co.nz/vehicle-details?id=3938076","BMW","X5","2020","68984","KM","https://data.autoplay.co.nz/image.ashx?id=96296090&w=800&h=600&l=true","Automatic","OTHER","4X4","49800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33711","2022 Renault Koleos Zen Sport 2.5L Auto 5 Door (NZ New)","2022 Renault Koleos Zen Sport 2.5L Auto 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3940381","Renault","Koleos","2022","120885","KM","https://data.autoplay.co.nz/image.ashx?id=96715159&w=800&h=600&l=true","Automatic","SUV","","23800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33716","2019 Mazda 3 20S L Pkg Hatch Back Auto 2.0L 5 Door","2019 Mazda 3 20S L Pkg Hatch Back Auto 2.0L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3941895","Mazda","3","2019","21734","KM","https://data.autoplay.co.nz/image.ashx?id=97771157&w=800&h=600&l=true","Automatic","HATCHBACK","","30800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33719","2024 Nissan Navara Pro-4X 4WD D/Cab Auto 2.3L Turbo Diesel (NZ New)","2024 Nissan Navara Pro-4X 4WD D/Cab Auto 2.3L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3943276","Nissan","Navara","2024","39266","KM","https://data.autoplay.co.nz/image.ashx?id=96538553&w=800&h=600&l=true","Automatic","OTHER","4X4","51800 NZD","Black","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33723","2018 Audi Sq7 4.0L V8 Bi TDI (320Kw) 7 Seater Auto 5 Door Twin Turbo V8 Diesel 4WD","2018 Audi Sq7 4.0L V8 Bi TDI (320Kw) 7 Seater Auto 5 Door Twin Turbo V8 Diesel 4WD","https://www.4guys.co.nz/vehicle-details?id=3943515","Audi","SQ7","2018","75206","KM","https://data.autoplay.co.nz/image.ashx?id=96541038&w=800&h=600&l=true","Automatic","SUV","4X4","69800 NZD","Blue","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33725","2021 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","2021 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3944519","Mitsubishi","Triton","2021","65395","KM","https://data.autoplay.co.nz/image.ashx?id=97113332&w=800&h=600&l=true","Automatic","OTHER","","29800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33726","2020 Toyota Hilux Sr D/Cab 2WD Auto 2.8L Turbo Diesel (NZ New)","2020 Toyota Hilux Sr D/Cab 2WD Auto 2.8L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3944520","Toyota","Hilux","2020","121895","KM","https://data.autoplay.co.nz/image.ashx?id=97308250&w=800&h=600&l=true","Automatic","OTHER","","33800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33632","2018 Holden Captiva Ls Equipe 7 Seater 2WD 2.4L Auto SUV","2018 Holden Captiva Ls Equipe 7 Seater 2WD 2.4L Auto SUV","https://www.4guys.co.nz/vehicle-details?id=3946056","Holden","Captiva","2018","213000","KM","https://data.autoplay.co.nz/image.ashx?id=98284737&w=800&h=600&l=true","Automatic","SUV","","10800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33729","2020 Mazda 3 20S Proactive Touring Selection Auto 2.0L 5 Door Hatch Back","2020 Mazda 3 20S Proactive Touring Selection Auto 2.0L 5 Door Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3946058","Mazda","3","2020","16725","KM","https://data.autoplay.co.nz/image.ashx?id=97982592&w=800&h=600&l=true","Automatic","HATCHBACK","","32800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33731","2021 Mazda 3 20S Proactive Touring Selection Auto 2.0L 5 Door Hatch Back","2021 Mazda 3 20S Proactive Touring Selection Auto 2.0L 5 Door Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3948295","Mazda","3","2021","40120","KM","https://data.autoplay.co.nz/image.ashx?id=97982843&w=800&h=600&l=true","Automatic","HATCHBACK","","29800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33734","2019 Toyota Corolla Zr Hybrid (NZ New) Auto 1.8L 5 Door Hatch Back","2019 Toyota Corolla Zr Hybrid (NZ New) Auto 1.8L 5 Door Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3951314","Toyota","Corolla","2019","50105","KM","https://data.autoplay.co.nz/image.ashx?id=96920511&w=800&h=600&l=true","Automatic","HATCHBACK","","29800 NZD","White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33737","2011 Volkswagen Golf R (199Kw) Auto (DSG) 2.0L Turbo AWD (NZ New)","2011 Volkswagen Golf R (199Kw) Auto (DSG) 2.0L Turbo AWD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3951315","Volkswagen","Golf R","2011","87795","KM","https://data.autoplay.co.nz/image.ashx?id=96920823&w=800&h=600&l=true","Automatic","HATCHBACK","AWD","22800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33738","2017 Holden Colorado Ltz D/Cab 4X2 (NZ New) Auto 2.8L Turbo Diesel 2WD","2017 Holden Colorado Ltz D/Cab 4X2 (NZ New) Auto 2.8L Turbo Diesel 2WD","https://www.4guys.co.nz/vehicle-details?id=3954107","Holden","Colorado","2017","154450","KM","https://data.autoplay.co.nz/image.ashx?id=97573244&w=800&h=600&l=true","Automatic","OTHER","","25800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33745","2016 Ford Ranger Xlt D/Cab 2WD (NZ New) 6Spd Manual 3.2L Turbo Diesel","2016 Ford Ranger Xlt D/Cab 2WD (NZ New) 6Spd Manual 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3956663","Ford","Ranger","2016","158314","KM","https://data.autoplay.co.nz/image.ashx?id=97113415&w=800&h=600&l=true","Manual","OTHER","","28950 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33747","2018 Holden Captiva Ltz 2.2D AWD 7 Seater Auto 2.2L Turbo Diesel (NZ New)","2018 Holden Captiva Ltz 2.2D AWD 7 Seater Auto 2.2L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3957352","Holden","Captiva","2018","103220","KM","https://data.autoplay.co.nz/image.ashx?id=97113735&w=800&h=600&l=true","Automatic","SUV","AWD","15800 NZD","Blue","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33742","2020 Great Wall Steed 2.4L D/Cab 2WD 5Spd Manual (NZ New)","2020 Great Wall Steed 2.4L D/Cab 2WD 5Spd Manual (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3958439","Great Wall","Steed","2020","31165","KM","https://data.autoplay.co.nz/image.ashx?id=96922108&w=800&h=600&l=true","Manual","OTHER","","19800 NZD","Red","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
